Road ID,Length,Capacity,Vehicle Count,Congestion Factor
5237,28.1818,5,0,0
5236,28.1818,5,0,0
5235,22.0465,4,0,0
5234,28.1818,5,0,0
5233,22.0465,4,0,0
5232,28.1818,5,0,0
5231,22.0465,4,0,0
5230,28.1818,5,0,0
5229,22.0465,4,0,0
5228,22.0465,4,0,0
5227,28.1818,5,0,0
5226,22.0465,4,0,0
5225,22.0465,4,0,0
5224,28.1818,5,0,0
5223,28.1818,5,0,0
5222,22.0465,4,0,0
5221,28.1818,5,0,0
5220,22.0465,4,0,0
5219,28.1818,5,0,0
5218,28.1818,5,0,0
5217,28.1818,5,0,0
5216,22.0465,4,0,0
5215,28.1818,5,0,0
5214,22.0465,4,0,0
5213,28.1818,5,0,0
5212,28.1818,5,0,0
5211,22.0465,4,0,0
5210,22.0465,4,0,0
5209,28.1818,5,0,0
5208,28.1818,5,0,0
5207,22.0465,4,0,0
5206,22.0465,4,0,0
5205,28.1818,5,0,0
5204,22.0465,4,0,0
5203,22.0465,4,0,0
5202,28.1818,5,0,0
5201,22.0465,4,0,0
5200,28.1818,5,0,0
5199,28.1818,5,0,0
5198,28.1818,5,0,0
5197,22.0465,4,0,0
5196,28.1818,5,0,0
5195,28.1818,5,0,0
5194,22.0465,4,0,0
5193,28.1818,5,0,0
5192,22.0465,4,0,0
5191,28.1818,5,0,0
5190,22.0465,4,0,0
5189,22.0465,4,0,0
5188,22.0465,4,0,0
5187,28.1818,5,0,0
5186,22.0465,4,0,0
5185,28.1818,5,0,0
5184,22.0465,4,0,0
5183,28.1818,5,0,0
5182,28.1818,5,0,0
5181,22.0465,4,0,0
5180,28.1818,5,0,0
5179,22.0465,4,0,0
5178,28.1818,5,0,0
5177,28.1818,5,0,0
5176,22.0465,4,0,0
5175,22.0465,4,0,0
5174,22.0465,4,0,0
5173,28.1818,5,0,0
5172,22.0465,4,0,0
5171,28.1818,5,0,0
5170,22.0465,4,0,0
5169,22.0465,4,0,0
5168,28.1818,5,0,0
5167,28.1818,5,0,0
5166,22.0465,4,0,0
5165,22.0465,4,0,0
5164,22.0465,4,0,0
5163,22.0465,4,0,0
5162,28.1818,5,0,0
5161,22.0465,4,0,0
5160,22.0465,4,0,0
5159,28.1818,5,0,0
5158,22.0465,4,0,0
5157,22.0465,4,0,0
5156,28.1818,5,0,0
5155,28.1818,5,0,0
5154,22.0465,4,0,0
5153,28.1818,5,0,0
5152,28.1818,5,0,0
5151,22.0465,4,0,0
5150,28.1818,5,0,0
5149,22.0465,4,0,0
5148,28.1818,5,0,0
5147,22.0465,4,0,0
5146,28.1818,5,0,0
5145,22.0465,4,0,0
5144,28.1818,5,0,0
5143,22.0465,4,0,0
5142,28.1818,5,0,0
5141,28.1818,5,0,0
5140,28.1818,5,0,0
5139,22.0465,4,0,0
5138,28.1818,5,0,0
5137,28.1818,5,0,0
5136,22.0465,4,0,0
5135,28.1818,5,0,0
5134,28.1818,5,0,0
5133,28.1818,5,0,0
5132,22.0465,4,0,0
5131,28.1818,5,0,0
5130,22.0465,4,0,0
5129,28.1818,5,0,0
5128,28.1818,5,0,0
5127,22.0465,4,0,0
5126,28.1818,5,0,0
5125,28.1818,5,0,0
5124,22.0465,4,0,0
5123,28.1818,5,0,0
5122,22.0465,4,0,0
5121,28.1818,5,0,0
5120,22.0465,4,0,0
5119,28.1818,5,0,0
5118,22.0465,4,0,0
5117,28.1818,5,0,0
5116,28.1818,5,0,0
5115,22.0465,4,0,0
5114,28.1818,5,0,0
5113,22.0465,4,0,0
5112,22.0465,4,0,0
5111,22.0465,4,0,0
5110,28.1818,5,0,0
5109,22.0465,4,0,0
5108,28.1818,5,0,0
5107,22.0465,4,0,0
5106,28.1818,5,0,0
5105,22.0465,4,0,0
5104,28.1818,5,0,0
5103,28.1818,5,0,0
5102,22.0465,4,0,0
5101,28.1818,5,0,0
5100,28.1818,5,0,0
5099,22.0465,4,0,0
5098,28.1818,5,0,0
5097,22.0465,4,0,0
5096,28.1818,5,0,0
5095,22.0465,4,0,0
5094,28.1818,5,0,0
5093,28.1818,5,0,0
5092,22.0465,4,0,0
5091,28.1818,5,0,0
5090,22.0465,4,0,0
5089,28.1818,5,0,0
5088,22.0465,4,0,0
5087,22.0465,4,0,0
5086,28.1818,5,0,0
5085,28.1818,5,0,0
5084,22.0465,4,0,0
5083,28.1818,5,0,0
5082,22.0465,4,0,0
5081,28.1818,5,0,0
5080,22.0465,4,0,0
5079,28.1818,5,0,0
5078,22.0465,4,0,0
5077,28.1818,5,0,0
5076,22.0465,4,0,0
5075,22.0465,4,0,0
5074,28.1818,5,0,0
5073,22.0465,4,0,0
5072,22.0465,4,0,0
5071,22.0465,4,0,0
5070,28.1818,5,0,0
5069,28.1818,5,0,0
5068,22.0465,4,0,0
5067,22.0465,4,0,0
5066,22.0465,4,0,0
5065,28.1818,5,0,0
5064,22.0465,4,0,0
5063,28.1818,5,0,0
5062,28.1818,5,0,0
5061,22.0465,4,0,0
5060,28.1818,5,0,0
5059,28.1818,5,0,0
5058,22.0465,4,0,0
5057,28.1818,5,0,0
5056,22.0465,4,0,0
5055,28.1818,5,0,0
5054,28.1818,5,0,0
5053,22.0465,4,0,0
5052,28.1818,5,0,0
5051,22.0465,4,0,0
5050,28.1818,5,0,0
5049,22.0465,4,0,0
5048,28.1818,5,0,0
5047,22.0465,4,0,0
5046,28.1818,5,0,0
5045,22.0465,4,0,0
5044,28.1818,5,0,0
5043,22.0465,4,0,0
5042,22.0465,4,0,0
5041,28.1818,5,0,0
5040,22.0465,4,0,0
5039,22.0465,4,0,0
5038,28.1818,5,0,0
5037,22.0465,4,0,0
5036,28.1818,5,0,0
5035,28.1818,5,0,0
5034,28.1818,5,0,0
5033,22.0465,4,0,0
5032,28.1818,5,0,0
5031,22.0465,4,0,0
5030,28.1818,5,0,0
5029,22.0465,4,0,0
5028,28.1818,5,0,0
5027,28.1818,5,0,0
5026,22.0465,4,0,0
5025,28.1818,5,0,0
5024,22.0465,4,0,0
5023,28.1818,5,0,0
5022,28.1818,5,0,0
5021,22.0465,4,0,0
5020,28.1818,5,0,0
5019,22.0465,4,0,0
5018,22.0465,4,0,0
5017,22.0465,4,0,0
5016,28.1818,5,0,0
5015,22.0465,4,0,0
5014,28.1818,5,0,0
5013,22.0465,4,0,0
5012,28.1818,5,0,0
5011,28.1818,5,0,0
5010,22.0465,4,0,0
5009,28.1818,5,0,0
5008,22.0465,4,0,0
5007,22.0465,4,0,0
5006,28.1818,5,0,0
5005,22.0465,4,0,0
5004,28.1818,5,0,0
5003,22.0465,4,0,0
5002,28.1818,5,0,0
5001,28.1818,5,0,0
5000,28.1818,5,0,0
4999,22.0465,4,0,0
4998,28.1818,5,0,0
4997,22.0465,4,0,0
4996,22.0465,4,0,0
4995,22.0465,4,0,0
4994,28.1818,5,0,0
4993,28.1818,5,0,0
4992,22.0465,4,0,0
4991,22.0465,4,0,0
4990,28.1818,5,0,0
4989,22.0465,4,0,0
4988,22.0465,4,0,0
4987,28.1818,5,0,0
4986,22.0465,4,0,0
4985,28.1818,5,0,0
4984,22.0465,4,0,0
4983,28.1818,5,0,0
4982,22.0465,4,0,0
4981,28.1818,5,0,0
4980,22.0465,4,0,0
4979,28.1818,5,0,0
4978,22.0465,4,0,0
4977,28.1818,5,0,0
4976,22.0465,4,0,0
4975,22.0465,4,0,0
4974,28.1818,5,0,0
4973,22.0465,4,0,0
4972,22.0465,4,0,0
4971,28.1818,5,0,0
4970,28.1818,5,0,0
4969,22.0465,4,0,0
4968,22.0465,4,0,0
4967,22.0465,4,0,0
4966,28.1818,5,0,0
4965,22.0465,4,0,0
4964,22.0465,4,0,0
4963,28.1818,5,0,0
4962,22.0465,4,0,0
4961,28.1818,5,0,0
4960,22.0465,4,0,0
4959,28.1818,5,0,0
4958,22.0465,4,0,0
4957,28.1818,5,0,0
4956,22.0465,4,0,0
4955,28.1818,5,0,0
4954,22.0465,4,0,0
4953,28.1818,5,0,0
4952,28.1818,5,0,0
4951,22.0465,4,0,0
4950,28.1818,5,0,0
4949,22.0465,4,0,0
4948,28.1818,5,0,0
4947,22.0465,4,0,0
4946,28.1818,5,0,0
4945,22.0465,4,0,0
4944,28.1818,5,0,0
4943,28.1818,5,0,0
4942,28.1818,5,0,0
4941,22.0465,4,0,0
4940,28.1818,5,0,0
4939,22.0465,4,0,0
4938,28.1818,5,0,0
4937,22.0465,4,0,0
4936,28.1818,5,0,0
4935,22.0465,4,0,0
4934,22.0465,4,0,0
4933,28.1818,5,0,0
4932,28.1818,5,0,0
4931,28.1818,5,0,0
4930,22.0465,4,0,0
4929,28.1818,5,0,0
4928,22.0465,4,0,0
4927,22.0465,4,0,0
4926,28.1818,5,0,0
4925,28.1818,5,0,0
4924,22.0465,4,0,0
4923,28.1818,5,0,0
4922,28.1818,5,0,0
4921,22.0465,4,0,0
4920,22.0465,4,0,0
4919,28.1818,5,0,0
4918,22.0465,4,0,0
4917,28.1818,5,0,0
4916,22.0465,4,0,0
4915,28.1818,5,0,0
4914,22.0465,4,0,0
4913,28.1818,5,0,0
4912,28.1818,5,0,0
4911,22.0465,4,0,0
4910,28.1818,5,0,0
4909,22.0465,4,0,0
4908,28.1818,5,0,0
4907,22.0465,4,0,0
4906,28.1818,5,0,0
4905,28.1818,5,0,0
4904,22.0465,4,0,0
4903,28.1818,5,0,0
4902,22.0465,4,0,0
4901,28.1818,5,0,0
4900,28.1818,5,0,0
4899,22.0465,4,0,0
4898,22.0465,4,0,0
4897,22.0465,4,0,0
4896,22.0465,4,0,0
4895,28.1818,5,0,0
4894,28.1818,5,0,0
4893,22.0465,4,0,0
4892,28.1818,5,0,0
4891,22.0465,4,0,0
4890,22.0465,4,0,0
4889,28.1818,5,0,0
4888,22.0465,4,0,0
4887,28.1818,5,0,0
4886,22.0465,4,0,0
4885,28.1818,5,0,0
4884,22.0465,4,0,0
4883,28.1818,5,0,0
4882,22.0465,4,0,0
4881,28.1818,5,0,0
4880,22.0465,4,0,0
4879,22.0465,4,0,0
4878,22.0465,4,0,0
4877,28.1818,5,0,0
4876,28.1818,5,0,0
4875,22.0465,4,0,0
4874,22.0465,4,0,0
4873,28.1818,5,0,0
4872,22.0465,4,0,0
4871,28.1818,5,0,0
4870,22.0465,4,0,0
4869,28.1818,5,0,0
4868,22.0465,4,0,0
4867,28.1818,5,0,0
4866,22.0465,4,0,0
4865,28.1818,5,0,0
4864,22.0465,4,0,0
4863,28.1818,5,0,0
4862,22.0465,4,0,0
4861,28.1818,5,0,0
4860,22.0465,4,0,0
4859,28.1818,5,0,0
4858,28.1818,5,0,0
4857,28.1818,5,0,0
4856,28.1818,5,0,0
4855,28.1818,5,0,0
4854,22.0465,4,0,0
4853,28.1818,5,0,0
4852,28.1818,5,0,0
4851,22.0465,4,0,0
4850,22.0465,4,0,0
4849,28.1818,5,0,0
4848,28.1818,5,0,0
4847,22.0465,4,0,0
4846,22.0465,4,0,0
4845,28.1818,5,0,0
4844,22.0465,4,0,0
4843,22.0465,4,0,0
4842,28.1818,5,0,0
4841,22.0465,4,0,0
4840,28.1818,5,0,0
4839,28.1818,5,0,0
4838,22.0465,4,0,0
4837,22.0465,4,0,0
4836,28.1818,5,0,0
4835,22.0465,4,0,0
4834,28.1818,5,0,0
4833,22.0465,4,0,0
4832,28.1818,5,0,0
4831,22.0465,4,0,0
4830,28.1818,5,0,0
4829,28.1818,5,0,0
4828,22.0465,4,0,0
4827,28.1818,5,0,0
4826,22.0465,4,0,0
4825,28.1818,5,0,0
4824,28.1818,5,0,0
4823,22.0465,4,0,0
4822,22.0465,4,0,0
4821,22.0465,4,0,0
4820,22.0465,4,0,0
4819,28.1818,5,0,0
4818,22.0465,4,0,0
4817,22.0465,4,0,0
4816,28.1818,5,0,0
4815,28.1818,5,0,0
4814,22.0465,4,0,0
4813,28.1818,5,0,0
4812,28.1818,5,0,0
4811,22.0465,4,0,0
4810,22.0465,4,0,0
4809,28.1818,5,0,0
4808,22.0465,4,0,0
4807,22.0465,4,0,0
4806,28.1818,5,0,0
4805,22.0465,4,0,0
4804,28.1818,5,0,0
4803,22.0465,4,0,0
4802,28.1818,5,0,0
4801,22.0465,4,0,0
4800,28.1818,5,0,0
4799,22.0465,4,0,0
4798,28.1818,5,0,0
4797,22.0465,4,0,0
4796,22.0465,4,0,0
4795,22.0465,4,0,0
4794,28.1818,5,0,0
4793,22.0465,4,0,0
4792,22.0465,4,0,0
4791,28.1818,5,0,0
4790,28.1818,5,0,0
4789,28.1818,5,0,0
4788,28.1818,5,0,0
4787,22.0465,4,0,0
4786,22.0465,4,0,0
4785,28.1818,5,0,0
4784,22.0465,4,0,0
4783,28.1818,5,0,0
4782,28.1818,5,0,0
4781,28.1818,5,0,0
4780,28.1818,5,0,0
4779,28.1818,5,0,0
4778,22.0465,4,0,0
4777,28.1818,5,0,0
4776,22.0465,4,0,0
4775,28.1818,5,0,0
4774,22.0465,4,0,0
4773,28.1818,5,0,0
4772,28.1818,5,0,0
4771,22.0465,4,0,0
4770,28.1818,5,0,0
4769,22.0465,4,0,0
4768,22.0465,4,0,0
4767,28.1818,5,0,0
4766,22.0465,4,0,0
4765,28.1818,5,0,0
4764,28.1818,5,0,0
4763,22.0465,4,0,0
4762,22.0465,4,0,0
4761,28.1818,5,0,0
4760,22.0465,4,0,0
4759,22.0465,4,0,0
4758,28.1818,5,0,0
4757,22.0465,4,0,0
4756,28.1818,5,0,0
4755,22.0465,4,0,0
4754,28.1818,5,0,0
4753,22.0465,4,0,0
4752,28.1818,5,0,0
4751,28.1818,5,0,0
4750,22.0465,4,0,0
4749,28.1818,5,0,0
4748,22.0465,4,0,0
4747,28.1818,5,0,0
4746,28.1818,5,0,0
4745,22.0465,4,0,0
4744,28.1818,5,0,0
4743,22.0465,4,0,0
4742,28.1818,5,0,0
4741,22.0465,4,0,0
4740,28.1818,5,0,0
4739,22.0465,4,0,0
4738,22.0465,4,0,0
4737,28.1818,5,0,0
4736,22.0465,4,0,0
4735,22.0465,4,0,0
4734,28.1818,5,0,0
4733,28.1818,5,0,0
4732,22.0465,4,0,0
4731,22.0465,4,0,0
4730,22.0465,4,0,0
4729,28.1818,5,0,0
4728,28.1818,5,0,0
4727,28.1818,5,0,0
4726,22.0465,4,0,0
4725,28.1818,5,0,0
4724,22.0465,4,0,0
4723,22.0465,4,0,0
4722,28.1818,5,0,0
4721,22.0465,4,0,0
4720,28.1818,5,0,0
4719,28.1818,5,0,0
4718,22.0465,4,0,0
4717,28.1818,5,0,0
4716,28.1818,5,0,0
4715,28.1818,5,0,0
4714,22.0465,4,0,0
4713,28.1818,5,0,0
4712,22.0465,4,0,0
4711,28.1818,5,0,0
4710,28.1818,5,0,0
4709,22.0465,4,0,0
4708,28.1818,5,0,0
4707,22.0465,4,0,0
4706,28.1818,5,0,0
4705,22.0465,4,0,0
4704,28.1818,5,0,0
4703,22.0465,4,0,0
4702,22.0465,4,0,0
4701,28.1818,5,0,0
4700,28.1818,5,0,0
4699,22.0465,4,0,0
4698,28.1818,5,0,0
4697,22.0465,4,0,0
4696,28.1818,5,0,0
4695,22.0465,4,0,0
4694,28.1818,5,0,0
4693,22.0465,4,0,0
4692,28.1818,5,0,0
4691,22.0465,4,0,0
4690,22.0465,4,0,0
4689,28.1818,5,0,0
4688,22.0465,4,0,0
4687,28.1818,5,0,0
4686,22.0465,4,0,0
4685,22.0465,4,0,0
4684,28.1818,5,0,0
4683,22.0465,4,0,0
4682,28.1818,5,0,0
4681,22.0465,4,0,0
4680,28.1818,5,0,0
4679,22.0465,4,0,0
4678,28.1818,5,0,0
4677,22.0465,4,0,0
4676,28.1818,5,0,0
4675,28.1818,5,0,0
4674,22.0465,4,0,0
4673,22.0465,4,0,0
4672,22.0465,4,0,0
4671,22.0465,4,0,0
4670,28.1818,5,0,0
4669,22.0465,4,0,0
4668,28.1818,5,0,0
4667,28.1818,5,0,0
4666,28.1818,5,0,0
4665,22.0465,4,0,0
4664,22.0465,4,0,0
4663,22.0465,4,0,0
4662,28.1818,5,0,0
4661,28.1818,5,0,0
4660,22.0465,4,0,0
4659,28.1818,5,0,0
4658,28.1818,5,0,0
4657,28.1818,5,0,0
4656,22.0465,4,0,0
4655,28.1818,5,0,0
4654,22.0465,4,0,0
4653,28.1818,5,0,0
4652,22.0465,4,0,0
4651,28.1818,5,0,0
4650,22.0465,4,0,0
4649,28.1818,5,0,0
4648,28.1818,5,0,0
4647,22.0465,4,0,0
4646,22.0465,4,0,0
4645,28.1818,5,0,0
4644,22.0465,4,0,0
4643,28.1818,5,0,0
4642,28.1818,5,0,0
4641,22.0465,4,0,0
4640,28.1818,5,0,0
4639,28.1818,5,0,0
4638,28.1818,5,0,0
4637,28.1818,5,0,0
4636,22.0465,4,0,0
4635,28.1818,5,0,0
4634,22.0465,4,0,0
4633,28.1818,5,0,0
4632,22.0465,4,0,0
4631,28.1818,5,0,0
4630,22.0465,4,0,0
4629,28.1818,5,0,0
4628,22.0465,4,0,0
4627,28.1818,5,0,0
4626,22.0465,4,0,0
4625,22.0465,4,0,0
4624,28.1818,5,0,0
4623,22.0465,4,0,0
4622,28.1818,5,0,0
4621,22.0465,4,0,0
4620,22.0465,4,0,0
4619,28.1818,5,0,0
4618,22.0465,4,0,0
4617,28.1818,5,0,0
4616,22.0465,4,0,0
4615,28.1818,5,0,0
4614,22.0465,4,0,0
4613,28.1818,5,0,0
4612,22.0465,4,0,0
4611,28.1818,5,0,0
4610,22.0465,4,0,0
4609,28.1818,5,0,0
4608,22.0465,4,0,0
4607,22.0465,4,0,0
4606,28.1818,5,0,0
4605,22.0465,4,0,0
4604,28.1818,5,0,0
4603,22.0465,4,0,0
4602,28.1818,5,0,0
4601,22.0465,4,0,0
4600,28.1818,5,0,0
4599,22.0465,4,0,0
4598,28.1818,5,0,0
4597,28.1818,5,0,0
4596,22.0465,4,0,0
4595,28.1818,5,0,0
4594,22.0465,4,0,0
4593,22.0465,4,0,0
4592,28.1818,5,0,0
4591,22.0465,4,0,0
4590,22.0465,4,0,0
4589,28.1818,5,0,0
4588,28.1818,5,0,0
4587,22.0465,4,0,0
4586,28.1818,5,0,0
4585,22.0465,4,0,0
4584,28.1818,5,0,0
4583,28.1818,5,0,0
4582,22.0465,4,0,0
4581,28.1818,5,0,0
4580,22.0465,4,0,0
4579,28.1818,5,0,0
4578,28.1818,5,0,0
4577,22.0465,4,0,0
4576,28.1818,5,0,0
4575,22.0465,4,0,0
4574,28.1818,5,0,0
4573,22.0465,4,0,0
4572,28.1818,5,0,0
4571,22.0465,4,0,0
4570,28.1818,5,0,0
4569,22.0465,4,0,0
4568,28.1818,5,0,0
4567,28.1818,5,0,0
4566,22.0465,4,0,0
4565,22.0465,4,0,0
4564,22.0465,4,0,0
4563,22.0465,4,0,0
4562,22.0465,4,0,0
4561,22.0465,4,0,0
4560,22.0465,4,0,0
4559,22.0465,4,0,0
4558,22.0465,4,0,0
4557,22.0465,4,0,0
4556,22.0465,4,0,0
4555,22.0465,4,0,0
4554,22.0465,4,0,0
4553,22.0465,4,0,0
4552,22.0465,4,0,0
4551,22.0465,4,0,0
4550,22.0465,4,0,0
4549,22.0465,4,0,0
4548,22.0465,4,0,0
4547,22.0465,4,0,0
4546,51.7895,10,0,0
4545,51.7895,10,0,0
4544,51.7895,10,0,0
4543,42,8,0,0
4542,51.7895,10,0,0
4541,42,8,0,0
4540,42,8,0,0
4539,42,8,0,0
4538,42,8,0,0
4537,42,8,0,0
4536,51.7895,10,0,0
4535,42,8,0,0
4534,42,8,0,0
4533,42,8,0,0
4532,51.7895,10,0,0
4531,42,8,0,0
4530,51.7895,10,0,0
4529,51.7895,10,0,0
4528,42,8,0,0
4527,51.7895,10,0,0
4526,42,8,0,0
4525,42,8,0,0
4524,42,8,0,0
4523,51.7895,10,0,0
4522,42,8,0,0
4521,51.7895,10,0,0
4520,42,8,0,0
4519,51.7895,10,0,0
4518,51.7895,10,0,0
4517,51.7895,10,0,0
4516,42,8,0,0
4515,51.7895,10,0,0
4514,42,8,0,0
4513,51.7895,10,0,0
4512,42,8,0,0
4511,51.7895,10,0,0
4510,42,8,0,0
4509,51.7895,10,0,0
4508,42,8,0,0
4507,51.7895,10,0,0
4506,51.7895,10,0,0
4505,42,8,0,0
4504,51.7895,10,0,0
4503,42,8,0,0
4502,51.7895,10,0,0
4501,42,8,0,0
4500,51.7895,10,0,0
4499,42,8,0,0
4498,51.7895,10,0,0
4497,42,8,0,0
4496,42,8,0,0
4495,51.7895,10,0,0
4494,42,8,0,0
4493,42,8,0,0
4492,42,8,0,0
4491,51.7895,10,0,0
4490,42,8,0,0
4489,51.7895,10,0,0
4488,51.7895,10,0,0
4487,42,8,0,0
4486,42,8,0,0
4485,51.7895,10,0,0
4484,42,8,0,0
4483,42,8,0,0
4482,51.7895,10,0,0
4481,42,8,0,0
4480,51.7895,10,0,0
4479,42,8,0,0
4478,51.7895,10,0,0
4477,51.7895,10,0,0
4476,42,8,0,0
4475,51.7895,10,0,0
4474,42,8,0,0
4473,51.7895,10,0,0
4472,42,8,0,0
4471,51.7895,10,0,0
4470,42,8,0,0
4469,51.7895,10,0,0
4468,51.7895,10,0,0
4467,42,8,0,0
4466,42,8,0,0
4465,42,8,0,0
4464,51.7895,10,0,0
4463,42,8,0,0
4462,42,8,0,0
4461,51.7895,10,0,0
4460,51.7895,10,0,0
4459,42,8,0,0
4458,51.7895,10,0,0
4457,42,8,0,0
4456,42,8,0,0
4455,51.7895,10,0,0
4454,42,8,0,0
4453,51.7895,10,0,0
4452,51.7895,10,0,0
4451,42,8,0,0
4450,42,8,0,0
4449,51.7895,10,0,0
4448,42,8,0,0
4447,51.7895,10,0,0
4446,42,8,0,0
4445,51.7895,10,0,0
4444,42,8,0,0
4443,51.7895,10,0,0
4442,42,8,0,0
4441,51.7895,10,0,0
4440,42,8,0,0
4439,51.7895,10,0,0
4438,42,8,0,0
4437,42,8,0,0
4436,42,8,0,0
4435,51.7895,10,0,0
4434,42,8,0,0
4433,42,8,0,0
4432,51.7895,10,0,0
4431,42,8,0,0
4430,51.7895,10,0,0
4429,42,8,0,0
4428,51.7895,10,0,0
4427,42,8,0,0
4426,51.7895,10,0,0
4425,51.7895,10,0,0
4424,42,8,0,0
4423,51.7895,10,0,0
4422,42,8,0,0
4421,51.7895,10,0,0
4420,42,8,0,0
4419,51.7895,10,0,0
4418,51.7895,10,0,0
4417,51.7895,10,0,0
4416,51.7895,10,0,0
4415,42,8,0,0
4414,51.7895,10,0,0
4413,51.7895,10,0,0
4412,42,8,0,0
4411,51.7895,10,0,0
4410,42,8,0,0
4409,42,8,0,0
4408,51.7895,10,0,0
4407,42,8,0,0
4406,51.7895,10,0,0
4405,51.7895,10,0,0
4404,42,8,0,0
4403,51.7895,10,0,0
4402,42,8,0,0
4401,42,8,0,0
4400,51.7895,10,0,0
4399,42,8,0,0
4398,42,8,0,0
4397,51.7895,10,0,0
4396,51.7895,10,0,0
4395,42,8,0,0
4394,51.7895,10,0,0
4393,51.7895,10,0,0
4392,42,8,0,0
4391,42,8,0,0
4390,51.7895,10,0,0
4389,42,8,0,0
4388,51.7895,10,0,0
4387,42,8,0,0
4386,51.7895,10,0,0
4385,42,8,0,0
4384,51.7895,10,0,0
4383,42,8,0,0
4382,51.7895,10,0,0
4381,51.7895,10,0,0
4380,42,8,0,0
4379,42,8,0,0
4378,51.7895,10,0,0
4377,42,8,0,0
4376,42,8,0,0
4375,51.7895,10,0,0
4374,42,8,0,0
4373,51.7895,10,0,0
4372,51.7895,10,0,0
4371,51.7895,10,0,0
4370,42,8,0,0
4369,51.7895,10,0,0
4368,42,8,0,0
4367,51.7895,10,0,0
4366,42,8,0,0
4365,42,8,0,0
4364,51.7895,10,0,0
4363,42,8,0,0
4362,42,8,0,0
4361,42,8,0,0
4360,51.7895,10,0,0
4359,42,8,0,0
4358,42,8,0,0
4357,51.7895,10,0,0
4356,42,8,0,0
4355,51.7895,10,0,0
4354,51.7895,10,0,0
4353,42,8,0,0
4352,51.7895,10,0,0
4351,42,8,0,0
4350,51.7895,10,0,0
4349,51.7895,10,0,0
4348,42,8,0,0
4347,51.7895,10,0,0
4346,42,8,0,0
4345,51.7895,10,0,0
4344,42,8,0,0
4343,51.7895,10,0,0
4342,42,8,0,0
4341,42,8,0,0
4340,42,8,0,0
4339,51.7895,10,0,0
4338,42,8,0,0
4337,51.7895,10,0,0
4336,51.7895,10,0,0
4335,42,8,0,0
4334,42,8,0,0
4333,42,8,0,0
4332,42,8,0,0
4331,42,8,0,0
4330,51.7895,10,0,0
4329,51.7895,10,0,0
4328,51.7895,10,0,0
4327,42,8,0,0
4326,51.7895,10,0,0
4325,51.7895,10,0,0
4324,42,8,0,0
4323,51.7895,10,0,0
4322,51.7895,10,0,0
4321,42,8,0,0
4320,51.7895,10,0,0
4319,51.7895,10,0,0
4318,42,8,0,0
4317,51.7895,10,0,0
4316,51.7895,10,0,0
4315,42,8,0,0
4314,42,8,0,0
4313,42,8,0,0
4312,51.7895,10,0,0
4311,42,8,0,0
4310,42,8,0,0
4309,42,8,0,0
4308,51.7895,10,0,0
4307,42,8,0,0
4306,51.7895,10,0,0
4305,42,8,0,0
4304,42,8,0,0
4303,51.7895,10,0,0
4302,42,8,0,0
4301,51.7895,10,0,0
4300,42,8,0,0
4299,42,8,0,0
4298,51.7895,10,0,0
4297,51.7895,10,0,0
4296,51.7895,10,0,0
4295,42,8,0,0
4294,42,8,0,0
4293,51.7895,10,0,0
4292,42,8,0,0
4291,51.7895,10,0,0
4290,51.7895,10,0,0
4289,42,8,0,0
4288,42,8,0,0
4287,51.7895,10,0,0
4286,51.7895,10,0,0
4285,51.7895,10,0,0
4284,42,8,0,0
4283,42,8,0,0
4282,51.7895,10,0,0
4281,42,8,0,0
4280,51.7895,10,0,0
4279,42,8,0,0
4278,51.7895,10,0,0
4277,42,8,0,0
4276,51.7895,10,0,0
4275,51.7895,10,0,0
4274,42,8,0,0
4273,51.7895,10,0,0
4272,42,8,0,0
4271,42,8,0,0
4270,51.7895,10,0,0
4269,42,8,0,0
4268,42,8,0,0
4267,51.7895,10,0,0
4266,42,8,0,0
4265,51.7895,10,0,0
4264,42,8,0,0
4263,42,8,0,0
4262,51.7895,10,0,0
4261,51.7895,10,0,0
4260,51.7895,10,0,0
4259,51.7895,10,0,0
4258,51.7895,10,0,0
4257,51.7895,10,0,0
4256,51.7895,10,0,0
4255,51.7895,10,0,0
4254,51.7895,10,0,0
4253,51.7895,10,0,0
4252,40.5,8,0,0
4251,25.3158,5,0,0
4250,40.5,8,0,0
4249,25.3158,5,0,0
4248,25.3158,5,0,0
4247,40.5,8,0,0
4246,40.5,8,0,0
4245,25.3158,5,0,0
4244,25.3158,5,0,0
4243,40.5,8,0,0
4242,25.3158,5,0,0
4241,25.3158,5,0,0
4240,40.5,8,0,0
4239,25.3158,5,0,0
4238,25.3158,5,0,0
4237,25.3158,5,0,0
4236,40.5,8,0,0
4235,25.3158,5,0,0
4234,25.3158,5,0,0
4233,40.5,8,0,0
4232,25.3158,5,0,0
4231,40.5,8,0,0
4230,40.5,8,0,0
4229,25.3158,5,0,0
4228,40.5,8,0,0
4227,25.3158,5,0,0
4226,40.5,8,0,0
4225,40.5,8,0,0
4224,25.3158,5,0,0
4223,40.5,8,0,0
4222,40.5,8,0,0
4221,25.3158,5,0,0
4220,25.3158,5,0,0
4219,25.3158,5,0,0
4218,40.5,8,0,0
4217,25.3158,5,0,0
4216,40.5,8,0,0
4215,25.3158,5,0,0
4214,40.5,8,0,0
4213,25.3158,5,0,0
4212,40.5,8,0,0
4211,40.5,8,0,0
4210,25.3158,5,0,0
4209,40.5,8,0,0
4208,25.3158,5,0,0
4207,40.5,8,0,0
